source,target
13319,47855
13319,50916
13319,72859
13319,78960
13319,79795
13319,84361
13319,86152
13319,86543
13319,88204
13319,88379
13320,2303
13320,2958
13320,3860
13320,4989
13320,5365
13320,5812
13320,5899
13320,6297
13320,6557
13320,6625
13320,8726
13320,10585
13320,10774
13320,13593
13320,14101
13320,14652
13320,14601
13320,15773
13320,16840
13320,16827
13320,19175
13320,19289
13320,19315
13320,20846
13320,22823
13320,22961
13320,23929
13320,24176
13320,26722
13320,26766
13320,28726
13320,30537
13320,32417
13320,35216
13320,37031
13320,37227
13320,38332
13320,42713
13320,46372
13320,55704
13320,55909
13320,58858
13320,69090
13320,72877
13320,73982
13321,18788
13321,27978
13321,32643
13322,1682
13324,9491
13324,20313
13324,23212
13324,1041
13325,25564
13327,2879
13327,6616
13327,38769
13328,32705
13328,35842
13328,36014
13328,38890
13328,41913
13328,43988
13328,45836
13328,48289
13328,55623
13328,64155
13328,65693
13328,66763
13328,72199
13328,72510
13328,80905
13328,82256
13328,82538
13328,86187
13328,87134
13328,87961
13328,90076
13329,26669
13329,77725
13330,2879
13330,6506
13330,6616
13330,10743
13330,37085
13331,16713
13333,13334
13333,48307
13333,59887
13334,297
13334,8646
13334,9929
13334,11865
13334,11816
13334,13265
13334,13338
13334,13272
13334,13370
13334,38992
13334,67310
13334,77113
13334,13333
13334,67363
13334,13263
13334,42478
13334,76486
13334,67315
13334,26808
13334,74726
13334,27466
13334,28752
13334,13337
13334,77124
13334,31094
13334,75985
13334,77096
13334,28742
13334,4598
13334,77093
13334,67312
13334,77127
13334,66941
13334,74673
13334,75486
13334,76040
13334,65262
13334,62938
13334,6976
13334,74730
13334,59389
13334,67303
13334,77122
13334,37295
13334,26838
13334,13220
13334,47618
13334,77091
13334,26807
13334,70650
13334,20474
13334,46930
13334,76619
13334,14018
13334,76411
13334,76898
13334,67295
13334,24369
13334,63792
13334,74071
13334,77116
13334,29917
13334,24246
13334,77115
13334,28759
13334,67308
13334,77119
13334,67319
13334,77114
13334,28253
13334,46897
13334,17000
13334,26988
13334,30309
13334,67304
13334,28838
13334,77086
13334,29041
13334,43381
13334,77240
13334,76232
13334,74560
13334,77266
13334,10456
13334,15355
13334,58250
13334,62487
13334,77267
13334,70544
13334,76747
13334,77269
13334,70648
13334,28983
13334,28738
13334,28769
13334,26964
13334,77270
13334,61673
13334,77282
13334,77283
13334,70651
13334,77284
13334,77285
13334,72808
13335,2578
13335,16656
13335,20947
13336,26838
13336,37761
13337,4098
13337,13334
13337,16427
13338,13334
13338,16632
13339,4098
13339,13334
13339,45680
13340,7721
13341,1581
13341,10801
13341,16124
13342,26320
13343,6337
13343,15031
13343,17297
13343,18788
13343,30201
13343,31296
13344,4968
13344,19039
13345,23932
13345,13351
13346,19109
13347,7007
13347,50929
13347,77404
13347,41173
13348,74103
13350,7547
13351,529
13351,8630
13351,10859
13351,10844
13351,13345
13351,23923
13351,23925
13351,23960
13351,25788
13351,27092
13351,27286
13351,29205
13351,39807
13351,44056
13351,52511
13351,56878
13351,57332
13351,67271
13351,77333
13351,77348
13351,78187
13351,79749
13351,84042
13351,84664
13351,87934
13352,529
13352,363
13352,1582
13352,1515
13352,1652
13352,1580
13352,1892
13352,1801
13352,1747
13352,2650
13352,4149
13352,4471
13352,6051
13352,6065
13352,6366
13352,7997
13352,8094
13352,9516
13352,14065
13352,13956
13352,14220
13352,14274
13352,14126
13352,14372
13352,14431
13352,14656
13352,14930
13352,18234
13352,18390
13352,18751
13352,20094
13352,20390
13352,20814
13352,20720
13352,22475
13352,22763
13352,23765
13352,23990
13352,23989
13352,24375
13352,24771
13352,24791
13352,25278
13352,25289
13352,25345
13352,25346
13352,25783
13352,25857
13352,25875
13352,26148
13352,26717
13352,27067
13352,27181
13352,27285
13352,28055
13352,28387
13352,28659
13352,28657
13352,34182
13352,35478
13352,43322
13352,46029
13352,59478
13352,59548
13352,65032
13352,77052
13352,77057
13352,77676
13352,78007
13352,78249
13352,78252
13352,78283
13352,78491
13354,6222
13354,8472
13354,10740
13354,75598
13354,28543
13354,38916
13354,16958
13354,69033
13354,18165
13354,77401
13354,17647
13354,14906
13354,77419
13354,23009
13354,14533
13354,69258
13354,77438
13354,77439
13354,65623
13354,23287
13355,22474
13356,5740
13356,24996
13357,14392
13358,72441
13359,2713
13359,1757
13359,27481
13360,13383
13360,30078
13361,2502
13361,10802
13362,28409
13362,28789
13362,31167
13362,35883
13362,39627
13362,41413
13362,42132
13362,42977
13362,80342
13363,20283
13364,25196
13364,37898
13364,61578
13365,76358
13365,77151
13365,39166
13365,77152
13365,19524
13365,77153
13365,77087
13365,71219
13366,28062
13366,36795
13367,22406
13368,60083
13368,36801
13368,39166
13369,4139
13369,20130
13369,23911
13369,62923
13369,22406
13370,5693
13370,13334
13370,14392
13370,20947
13370,25510
13371,16528
13371,17297
13372,37761
13372,44086
13373,15809
13374,297
13374,1520
13374,8400
13374,10558
13374,10474
13374,10963
13374,19907
13374,22242
13374,23315
13374,36060
13374,67069
13374,71318
13374,80036
13375,47857
13375,61089
13375,15470
13376,1755
13376,5693
13376,9147
13376,12100
13376,77266
13376,18759
13376,485
13376,19099
13376,24812
13376,19314
13376,9087
13376,64548
13376,30382
13377,9933
13377,25321
13378,8851
13379,4098
13379,59594
13379,25321
13380,9770
13380,40082
13380,7232
13381,71860
13381,56884
13382,509
13382,1033
13382,1209
13382,1755
13382,6319
13382,7407
13382,8101
13382,11180
13382,12360
13382,12821
13382,13032
13382,13054
13382,64539
13382,70172
13382,77018
13382,16514
13382,47625
13382,72918
13382,75879
13382,63063
13382,73335
13382,77037
13382,72592
13382,56889
13382,77019
13382,56172
13382,73258
13382,77036
13382,65298
13382,19660
13382,77044
13382,37374
13382,19788
13382,16984
13382,75955
13382,77039
13382,53329
13382,73681
13382,76855
13382,73231
13382,76873
13382,27676
13382,16997
13382,72620
13382,76954
13382,65307
13382,16117
13382,75370
13382,72613
13382,77017
13382,52543
13382,63185
13382,73571
13382,60614
13382,12985
13382,28545
13382,76525
13382,25754
13382,46907
13382,73052
13382,68268
13382,77040
13382,76901
13382,77020
13382,77032
13382,16989
13382,41847
13382,63181
13382,76297
13382,76991
13382,19789
13382,47341
13382,76968
13382,77031
13382,77038
13382,30662
13382,75447
13382,77042
13382,13296
13382,73122
13382,13289
13382,70345
13382,34178
13382,45717
13382,37526
13382,76852
13382,73027
13382,65304
13382,13023
13382,77054
13382,76956
13382,76957
13382,76298
13382,77056
13382,76989
13382,77055
13382,67613
13382,69662
13382,13050
13382,31673
13382,18055
13382,26489
13382,60384
13382,56777
13382,65270
13382,77053
13382,16949
13382,75885
13382,77043
13382,23469
13382,72600
13382,73232
13382,50929
13382,12909
13382,17757
13382,69199
13382,77035
13382,54211
13382,13398
13382,8693
13382,28915
13382,76393
13382,58513
13382,19534
13382,21037
13382,64584
13382,72213
13382,74681
13382,75852
13382,76166
13382,68082
13382,22061
13382,76509
13382,77095
13382,5851
13382,18101
13382,39874
13382,67087
13382,49164
13382,23088
13382,74964
13382,77097
13382,20285
13382,77098
13382,67376
13382,18169
13382,77099
13382,77100
13382,75850
13382,77105
13382,26468
13382,76777
13382,51402
13382,77106
13382,77107
13382,26387
13382,26132
13382,77108
13382,77109
13382,71461
13382,8769
13382,77110
13382,77111
13382,19284
13382,77112
13382,64441
13382,72962
13382,76452
13382,73740
13382,339
13382,8777
13382,19486
13382,13835
13382,75347
13382,77117
13382,19567
13382,77118
13382,40386
13382,77120
13382,73029
13382,77121
13382,53494
13382,47626
13382,73866
13382,19488
13382,19487
13382,42424
13382,77123
13382,64582
13382,77136
13382,64054
13382,77137
13382,77138
13382,77139
13382,73689
13382,77140
13382,48160
13382,27485
13382,77141
13382,77142
13382,77143
13382,60738
13382,73031
13382,55817
13382,75268
13382,44164
13382,25826
13382,77148
13382,43406
13382,77149
13382,77150
13382,77195
13382,77196
13382,77197
13382,77198
13382,30342
13382,77199
13382,77200
13382,77201
13382,77202
13382,77203
13382,77204
13382,77205
13382,58051
13382,14472
13382,74204
13382,76772
13382,77217
13382,77218
13382,25484
13382,76913
13382,77219
13382,77220
13382,77221
13382,77222
13382,50397
13382,26187
13382,77223
13382,77224
13382,77225
13382,34339
13382,72937
13382,57916
13382,72591
13382,77226
13382,77227
13382,34035
13382,77241
13382,67377
13382,53208
13382,76749
13382,77242
13382,38601
13382,47913
13382,77243
13382,77244
13382,77245
13382,77246
13382,75792
13382,68078
13382,77247
13382,69664
13382,76851
13382,49033
13382,76386
13382,77248
13382,77274
13382,72483
13382,73028
13382,22756
13382,17908
13382,77275
13382,73018
13382,19654
13382,73032
13382,73950
13382,19531
13382,77207
13382,77276
13382,53909
13382,77277
13382,75676
13382,1467
13382,77278
13382,73199
13382,77279
13382,47700
13382,77271
13382,48158
13382,73532
13382,70364
13382,10408
13382,68640
13382,68764
13382,77287
13382,77288
13382,63182
13382,72845
13382,76982
13382,77289
13382,77290
13382,76679
13382,28512
13382,71522
13382,13287
13382,73020
13382,73359
13382,17688
13382,73536
13382,24740
13382,53071
13382,10787
13382,77304
13382,43668
13382,77305
13382,56998
13382,28310
13382,25337
13382,48537
13382,45212
13382,69836
13382,11602
13382,77306
13382,76918
13382,62559
13382,77308
13382,59687
13382,69995
13382,73344
13382,36260
13382,76985
13382,76951
13382,73133
13382,72082
13382,72949
13382,15869
13382,75871
13382,45925
13382,56318
13382,59648
13382,34865
13382,45181
13382,77309
13382,77324
13382,61676
13382,23556
13382,30415
13382,48533
13382,77325
13382,69223
13382,76212
13382,77326
13382,77327
13382,46485
13382,77328
13382,11324
13382,27535
13382,33935
13382,2085
13382,77329
13382,75480
13382,73750
13382,30010
13382,72266
13382,28834
13382,9428
13382,73419
13382,43107
13382,55623
13382,15950
13382,69200
13382,22977
13382,77331
13382,72464
13382,12729
13382,77332
13382,37940
13382,65259
13382,64559
13382,45659
13382,24616
13382,34273
13382,77342
13382,74765
13382,65303
13382,74022
13382,58408
13382,74882
13382,10
13382,65207
13382,76903
13382,40078
13382,76796
13382,69948
13382,69794
13382,28561
13382,73840
13382,56321
13382,76642
13382,33808
13382,49957
13382,32388
13382,77350
13382,73266
13382,77351
13382,14121
13382,73088
13382,22124
13382,67645
13382,77352
13382,44835
13382,25129
13382,70665
13382,77353
13382,76748
13382,75843
13382,45523
13382,77355
13382,62271
13382,77208
13382,38957
13382,46901
13382,24674
13382,17698
13382,77360
13382,77361
13382,50653
13382,60992
13382,77363
13382,77365
13382,77368
13382,77369
13382,77371
13382,61502
13382,76512
13382,62157
13382,13393
13382,77375
13382,15948
13382,69678
13382,47421
13382,27283
13382,13941
13382,18393
13382,37292
13382,61396
13382,72481
13382,6621
13382,77383
13382,77384
13382,17566
13382,76671
13382,19616
13382,77385
13382,35420
13382,67083
13382,77194
13382,16988
13382,8978
13382,73474
13382,73114
13382,75932
13382,58214
13382,77386
13382,61171
13382,55609
13382,77387
13382,6242
13382,43680
13382,11117
13382,76626
13382,69996
13382,67378
13382,75951
13382,63668
13382,77390
13382,71146
13382,77206
13382,67814
13382,72379
13382,68549
13382,77478
13382,71390
13382,61474
13382,77479
13382,67085
13382,67086
13382,76847
13382,60575
13382,72357
13382,73404
13382,21450
13382,43093
13382,74696
13382,73145
13382,350
13382,12866
13382,77495
13382,22060
13382,45691
13382,72162
13382,77496
13382,77497
13382,35085
13382,30806
13382,72034
13382,2046
13382,76761
13382,76066
13382,44933
13382,74027
13382,77498
13383,439
13383,77566
13383,77518
13383,50269
13383,73342
13383,55644
13383,60942
13383,75564
13383,77533
13383,77535
13383,44862
13383,19012
13383,62880
13383,68818
13383,67899
13383,60426
13383,13496
13383,77531
13383,46211
13383,77529
13383,62367
13383,77526
13383,77558
13383,77532
13383,71686
13383,77561
13383,77567
13383,33968
13383,60582
13383,66931
13383,40193
13383,77512
13383,77516
13383,74501
13383,77530
13383,77583
13383,30299
13383,77582
13383,77523
13383,77509
13383,60351
13383,57881
13383,77552
13383,59284
13383,77568
13383,77527
13383,77557
13383,77555
13383,77556
13383,77534
13383,77524
13383,77536
13383,77559
13383,77586
13383,51334
13383,77581
13383,77584
13383,77514
13383,40170
13383,77570
13383,60245
13383,24607
13383,60374
13383,77585
13383,65165
13383,74468
13383,77520
13383,63224
13383,77525
13383,77571
13383,8656
13383,13360
13383,13498
13383,77569
13383,44936
13383,77560
13383,9919
13383,77554
13383,74677
13383,69077
13383,77618
13383,45176
13383,47183
13383,57169
13383,71519
13383,77620
13383,77621
13383,64550
13383,77622
13383,77623
13383,41344
13383,46201
13383,39708
13383,77624
13383,27987
13383,77625
13383,44873
13383,41893
13383,46445
13383,77626
13383,77627
13383,54446
13383,46142
13383,75027
13383,48128
13383,77378
13383,77628
13383,58649
13383,59465
13383,77629
13383,77630
13383,62840
13383,77631
13383,40195
13383,60194
13383,65150
13383,77632
13383,46104
13383,47983
13383,77644
13383,62839
13383,62437
13384,19532
13384,19792
13384,22889
13384,26710
13384,33800
13384,33858
13384,45183
13384,45216
13384,46476
13384,56318
13384,57583
13384,61503
13384,72816
13384,73201
13384,76035
13384,78094
13384,79591
13384,79602
13384,82260
13385,25510
13385,28845
13385,44090
13385,45690
13385,58312
13385,72900
13385,77674
13385,77675
13386,2370
13386,66508
13386,47719
13386,77773
13386,21858
13387,16561
13387,44163
13387,77923
13388,77747
13388,74268
13388,77421
13388,28979
13388,52242
13388,77928
13388,74264
13389,76388
13389,16117
13389,77994
13389,77992
13389,77993
13389,77962
13389,77948
13389,72721
13389,77730
13389,27084
13389,77963
13389,77983
13389,74266
13389,68207
13389,40627
13389,77984
13389,33963
13389,77996
13389,77926
13389,72947
13389,75011
13389,28390
13389,37380
13389,77976
13389,77701
13389,70451
13389,65344
13389,77978
13389,77980
13389,77975
